OrderID,EcommerceId,ProductId,Quantity,OrderDate,Price,PaymentMethod,Status,ShippedDate,ShippingCountry,ShippingCity
ORD-2026-001064,ECOM-CUST-000180,CC-NOVA-001,6,2025-10-13T02:49:48Z,1434.00,card,delivered,2025-10-14T02:49:48Z,Germany,Berlin
ORD-2026-002067,ECOM-CUST-000545,CC-CHROMA-002,3,2025-10-13T03:58:27Z,1047.00,cash,delivered,2025-10-25T03:58:27Z,Germany,Leipzig
ORD-2026-001065,ECOM-CUST-000423,CC-CHROMA-002,1,2025-10-13T06:20:50Z,349.00,card,delivered,2025-10-25T06:20:50Z,Germany,Dusseldorf
ORD-2026-001066,ECOM-CUST-000243,CC-AURA-001,3,2025-10-13T07:49:57Z,597.00,cash,delivered,2025-10-24T07:49:57Z,Germany,Cologne
ORD-2026-001067,ECOM-CUST-000080,CC-CHROMA-003,7,2025-10-13T10:06:50Z,483.00,cheque,delivered,2025-10-20T10:06:50Z,Germany,Berlin
ORD-2026-001068,ECOM-CUST-000019,CC-LUMA-001,1,2025-10-13T13:32:46Z,189.00,card,delivered,2025-10-18T13:32:46Z,Germany,Frankfurt
ORD-2026-001069,ECOM-CUST-000298,CC-NOVA-004,5,2025-10-13T13:51:20Z,220.00,card,delivered,2025-11-03T13:51:20Z,Germany,Munich
ORD-2026-001070,ECOM-CUST-000485,CC-CHROMA-006,9,2025-10-13T14:28:01Z,144.00,cash,delivered,2025-10-20T14:28:01Z,Austria,Linz
ORD-2026-001071,ECOM-CUST-000022,CC-CHROMA-002,1,2025-10-13T22:13:43Z,349.00,card,delivered,2025-10-24T22:13:43Z,Germany,Stuttgart
ORD-2026-002101,ECOM-CUST-000562,CC-CHROMA-006,3,2025-10-13T23:32:58Z,48.00,cheque,delivered,2025-10-29T23:32:58Z,Switzerland,Lausanne
ORD-2026-001072,ECOM-CUST-000395,CC-PRISM-001,3,2025-10-14T12:53:19Z,687.00,card,canceled,,Switzerland,Geneva
ORD-2026-001073,ECOM-CUST-000162,CC-PRISM-004,2,2025-10-14T16:47:27Z,218.00,card,delivered,2025-10-15T16:47:27Z,Germany,Frankfurt
ORD-2026-001074,ECOM-CUST-000229,CC-LUMA-003,9,2025-10-14T17:40:12Z,261.00,cheque,delivered,2025-10-30T17:40:12Z,Germany,Munich
ORD-2026-001075,ECOM-CUST-000089,CC-NOVA-005,10,2025-10-14T17:42:00Z,396.12,card,canceled,,Germany,Berlin
ORD-2026-001076,ECOM-CUST-000402,CC-AURA-001,2,2025-10-14T20:11:46Z,398.00,card,delivered,2025-10-31T20:11:46Z,Germany,Dusseldorf
ORD-2026-001077,ECOM-CUST-000159,CC-AURA-004,6,2025-10-14T20:55:53Z,144.00,card,delivered,2025-10-17T20:55:53Z,Germany,Munich
ORD-2026-001078,ECOM-CUST-000066,CC-CHROMA-001,1,2025-10-14T20:57:17Z,149.00,card,delivered,2025-11-04T20:57:17Z,Germany,Stuttgart
ORD-2026-001079,ECOM-CUST-000111,CC-NOVA-002,3,2025-10-14T20:59:25Z,777.00,card,delivered,2025-10-18T20:59:25Z,United Kingdom,London
ORD-2026-001080,ECOM-CUST-000411,CC-LUMA-005,3,2025-10-14T21:24:56Z,57.00,card,delivered,2025-10-18T21:24:56Z,Germany,Frankfurt
ORD-2026-001081,ECOM-CUST-000234,CC-CHROMA-003,9,2025-10-15T06:19:11Z,621.00,card,delivered,2025-10-16T06:19:11Z,Germany,Stuttgart
ORD-2026-001082,ECOM-CUST-000155,CC-LUMA-006,5,2025-10-15T08:06:54Z,130.00,card,delivered,2025-10-30T08:06:54Z,Netherlands,The Hague
ORD-2026-001083,ECOM-CUST-000427,CC-NOVA-005,7,2025-10-15T10:42:20Z,308.00,cheque,delivered,2025-11-05T10:42:20Z,Germany,Hamburg
ORD-2026-001999,ECOM-CUST-000512,CC-CHROMA-001,3,2025-10-15T12:38:03Z,447.00,card,delivered,2025-11-01T12:38:03Z,Germany,Cologne
ORD-2026-001084,ECOM-CUST-000123,CC-NOVA-006,7,2025-10-15T13:23:53Z,623.00,card,delivered,2025-10-16T13:23:53Z,Germany,Munich
ORD-2026-001085,ECOM-CUST-000412,CC-NOVA-006,2,2025-10-15T15:16:35Z,178.00,card,delivered,2025-10-16T15:16:35Z,Germany,Stuttgart
ORD-2026-002108,ECOM-CUST-000566,CC-PRISM-001,2,2025-10-15T17:06:34Z,458.00,card,delivered,2025-11-04T17:06:34Z,Germany,Leipzig
ORD-2026-001086,ECOM-CUST-000230,CC-LUMA-002,2,2025-10-15T20:14:09Z,558.00,card,delivered,2025-10-31T20:14:09Z,Germany,Cologne
ORD-2026-001087,ECOM-CUST-000025,CC-AURA-002,3,2025-10-16T01:28:57Z,237.00,cheque,delivered,2025-10-22T01:28:57Z,Germany,Berlin
ORD-2026-001088,ECOM-CUST-000028,CC-NOVA-002,1,2025-10-16T01:44:00Z,259.00,card,delivered,2025-10-17T01:44:00Z,Netherlands,Utrecht
ORD-2026-001089,ECOM-CUST-000434,CC-AURA-004,2,2025-10-16T02:23:39Z,48.00,card,delivered,2025-11-01T02:23:39Z,Germany,Cologne
ORD-2026-001090,ECOM-CUST-000208,CC-AURA-001,3,2025-10-16T03:46:24Z,597.00,card,delivered,2025-10-27T03:46:24Z,Germany,Munich
ORD-2026-001091,ECOM-CUST-000320,CC-PRISM-002,1,2025-10-16T04:20:02Z,319.00,cheque,delivered,2025-11-04T04:20:02Z,Germany,Munich
ORD-2026-001092,ECOM-CUST-000424,CC-NOVA-002,1,2025-10-16T08:01:48Z,259.00,cash,delivered,2025-10-18T08:01:48Z,Germany,Stuttgart
ORD-2026-001093,ECOM-CUST-000172,CC-LUMA-005,6,2025-10-16T17:17:20Z,114.00,card,delivered,2025-10-22T17:17:20Z,Germany,Leipzig
ORD-2026-001094,ECOM-CUST-000069,CC-CHROMA-003,9,2025-10-16T22:25:32Z,621.00,card,delivered,2025-10-29T22:25:32Z,Germany,Berlin
ORD-2026-002145,ECOM-CUST-000587,CC-LUMA-007,6,2025-10-16T22:35:24Z,156.00,card,delivered,2025-11-03T22:35:24Z,Netherlands,Utrecht
ORD-2026-001095,ECOM-CUST-000066,CC-AURA-005,2,2025-10-17T01:13:50Z,118.00,card,delivered,2025-11-02T01:13:50Z,Germany,Stuttgart
ORD-2026-001096,ECOM-CUST-000198,CC-NOVA-004,6,2025-10-17T03:32:00Z,264.00,card,delivered,2025-10-20T03:32:00Z,Germany,Frankfurt
ORD-2026-001097,ECOM-CUST-000242,CC-NOVA-004,6,2025-10-17T04:27:29Z,264.00,card,delivered,2025-10-29T04:27:29Z,Germany,Leipzig
ORD-2026-001098,ECOM-CUST-000390,CC-LUMA-005,10,2025-10-17T11:18:58Z,170.27,card,delivered,2025-11-07T11:18:58Z,Switzerland,Bern
ORD-2026-002052,ECOM-CUST-000538,CC-LUMA-003,2,2025-10-17T17:37:47Z,58.00,cash,delivered,2025-10-18T17:37:47Z,Germany,Stuttgart
ORD-2026-001099,ECOM-CUST-000139,CC-PRISM-003,6,2025-10-17T18:38:05Z,504.00,card,delivered,2025-10-21T18:38:05Z,Germany,Hamburg
ORD-2026-001100,ECOM-CUST-000070,CC-AURA-005,3,2025-10-17T19:31:43Z,177.00,card,delivered,2025-10-21T19:31:43Z,Germany,Munich
ORD-2026-001101,ECOM-CUST-000492,CC-CHROMA-002,3,2025-10-17T19:34:41Z,1047.00,cheque,delivered,2025-10-29T19:34:41Z,Germany,Stuttgart
ORD-2026-001102,ECOM-CUST-000470,CC-CHROMA-005,4,2025-10-17T21:00:54Z,84.00,cash,delivered,2025-10-24T21:00:54Z,France,Paris
ORD-2026-001103,ECOM-CUST-000440,CC-PRISM-002,2,2025-10-18T02:36:20Z,638.00,card,delivered,2025-11-08T02:36:20Z,Germany,Cologne
ORD-2026-001104,ECOM-CUST-000417,CC-LUMA-006,10,2025-10-18T02:43:05Z,246.04,card,delivered,2025-11-01T02:43:05Z,Germany,Hamburg
ORD-2026-002164,ECOM-CUST-000595,CC-CHROMA-003,4,2025-10-18T08:40:04Z,276.00,cash,delivered,2025-10-25T08:40:04Z,Switzerland,Bern
ORD-2026-001105,ECOM-CUST-000025,CC-LUMA-005,3,2025-10-18T11:18:59Z,57.00,cheque,delivered,2025-10-22T11:18:59Z,Germany,Berlin
ORD-2026-001106,ECOM-CUST-000208,CC-CHROMA-001,3,2025-10-18T14:16:57Z,447.00,cheque,delivered,2025-10-20T14:16:57Z,Germany,Munich
ORD-2026-001107,ECOM-CUST-000378,CC-CHROMA-003,5,2025-10-18T14:39:39Z,345.00,card,delivered,2025-10-21T14:39:39Z,Germany,Berlin
ORD-2026-001108,ECOM-CUST-000354,CC-AURA-004,7,2025-10-19T06:25:59Z,168.00,card,delivered,2025-10-21T06:25:59Z,Germany,Stuttgart
ORD-2026-001109,ECOM-CUST-000476,CC-CHROMA-004,7,2025-10-19T08:26:16Z,147.00,cheque,delivered,2025-10-28T08:26:16Z,Germany,Leipzig
ORD-2026-001110,ECOM-CUST-000168,CC-NOVA-001,2,2025-10-19T10:24:18Z,478.00,card,delivered,2025-11-02T10:24:18Z,Germany,Cologne
ORD-2026-001111,ECOM-CUST-000318,CC-PRISM-004,3,2025-10-19T10:50:52Z,327.00,card,delivered,2025-11-07T10:50:52Z,Germany,Frankfurt
ORD-2026-001112,ECOM-CUST-000013,CC-LUMA-007,10,2025-10-19T20:26:39Z,238.02,cash,delivered,2025-11-07T20:26:39Z,Germany,Munich
ORD-2026-001113,ECOM-CUST-000411,CC-LUMA-006,6,2025-10-20T07:55:52Z,156.00,card,delivered,2025-11-05T07:55:52Z,Germany,Frankfurt
ORD-2026-001114,ECOM-CUST-000488,CC-CHROMA-006,8,2025-10-20T09:00:42Z,128.00,cash,delivered,2025-10-25T09:00:42Z,Germany,Leipzig
ORD-2026-001115,ECOM-CUST-000315,CC-LUMA-003,3,2025-10-20T17:22:55Z,87.00,card,delivered,2025-10-30T17:22:55Z,Germany,Frankfurt
ORD-2026-001116,ECOM-CUST-000445,CC-AURA-004,9,2025-10-20T18:02:02Z,216.00,card,delivered,2025-11-04T18:02:02Z,Germany,Hamburg
ORD-2026-001117,ECOM-CUST-000382,CC-NOVA-006,5,2025-10-20T18:31:30Z,445.00,card,delivered,2025-10-27T18:31:30Z,Germany,Dusseldorf
ORD-2026-001118,ECOM-CUST-000281,CC-CHROMA-002,2,2025-10-20T19:24:35Z,698.00,card,delivered,2025-10-23T19:24:35Z,Germany,Cologne
ORD-2026-001119,ECOM-CUST-000203,CC-AURA-002,7,2025-10-21T00:11:27Z,553.00,card,delivered,2025-11-03T00:11:27Z,Germany,Frankfurt
ORD-2026-001120,ECOM-CUST-000230,CC-LUMA-007,1,2025-10-21T05:39:29Z,26.00,card,delivered,2025-11-07T05:39:29Z,Germany,Cologne
ORD-2026-001121,ECOM-CUST-000126,CC-PRISM-001,3,2025-10-22T04:48:44Z,687.00,cash,delivered,2025-10-27T04:48:44Z,United Kingdom,Birmingham
ORD-2026-001122,ECOM-CUST-000135,CC-PRISM-001,2,2025-10-22T06:02:45Z,458.00,cheque,delivered,2025-10-25T06:02:45Z,Germany,Dusseldorf
ORD-2026-001123,ECOM-CUST-000145,CC-PRISM-001,3,2025-10-22T07:25:51Z,687.00,cash,delivered,2025-11-08T07:25:51Z,Germany,Dusseldorf
ORD-2026-001124,ECOM-CUST-000459,CC-CHROMA-001,2,2025-10-22T14:23:02Z,298.00,card,delivered,2025-10-23T14:23:02Z,Germany,Cologne
ORD-2026-001125,ECOM-CUST-000017,CC-CHROMA-001,1,2025-10-22T15:36:38Z,149.00,cash,delivered,2025-11-04T15:36:38Z,Germany,Leipzig
ORD-2026-001126,ECOM-CUST-000130,CC-AURA-001,2,2025-10-22T19:51:50Z,398.00,card,delivered,2025-11-12T19:51:50Z,Germany,Frankfurt
ORD-2026-001127,ECOM-CUST-000376,CC-NOVA-005,2,2025-10-23T02:36:26Z,88.00,card,delivered,2025-11-01T02:36:26Z,Germany,Leipzig
ORD-2026-001128,ECOM-CUST-000330,CC-AURA-001,1,2025-10-23T09:04:05Z,199.00,card,delivered,2025-11-01T09:04:05Z,Germany,Berlin
ORD-2026-001129,ECOM-CUST-000265,CC-LUMA-006,3,2025-10-23T09:16:47Z,78.00,card,delivered,2025-11-13T09:16:47Z,Germany,Frankfurt
ORD-2026-001130,ECOM-CUST-000310,CC-NOVA-003,1,2025-10-23T12:22:48Z,44.00,card,delivered,2025-10-30T12:22:48Z,Germany,Cologne
ORD-2026-001131,ECOM-CUST-000263,CC-AURA-001,2,2025-10-23T15:59:32Z,398.00,card,delivered,2025-11-02T15:59:32Z,Germany,Berlin
ORD-2026-001132,ECOM-CUST-000259,CC-NOVA-003,27,2025-10-23T21:13:00Z,1127.09,card,delivered,2025-11-06T21:13:00Z,France,Lille
ORD-2026-001133,ECOM-CUST-000093,CC-PRISM-006,8,2025-10-24T01:48:37Z,288.00,cash,delivered,2025-11-09T01:48:37Z,Germany,Hamburg
ORD-2026-001134,ECOM-CUST-000326,CC-LUMA-003,7,2025-10-24T05:21:08Z,203.00,cheque,delivered,2025-11-04T05:21:08Z,Germany,Leipzig
ORD-2026-002121,ECOM-CUST-000575,CC-LUMA-001,3,2025-10-24T19:33:31Z,567.00,card,delivered,2025-10-31T19:33:31Z,Germany,Munich
ORD-2026-001135,ECOM-CUST-000315,CC-CHROMA-002,2,2025-10-24T22:12:33Z,698.00,card,delivered,2025-10-26T22:12:33Z,Germany,Frankfurt
ORD-2026-001136,ECOM-CUST-000240,CC-NOVA-005,6,2025-10-25T00:09:33Z,264.00,card,delivered,2025-11-12T00:09:33Z,Germany,Berlin
ORD-2026-002127,ECOM-CUST-000578,CC-LUMA-001,1,2025-10-25T03:03:16Z,189.00,card,delivered,2025-11-01T03:03:16Z,Spain,Madrid
ORD-2026-001137,ECOM-CUST-000230,CC-PRISM-003,6,2025-10-25T03:36:28Z,504.00,card,delivered,2025-11-10T03:36:28Z,Germany,Cologne
ORD-2026-001138,ECOM-CUST-000119,CC-LUMA-002,3,2025-10-25T09:18:27Z,837.00,card,delivered,2025-11-07T09:18:27Z,Austria,Linz
ORD-2026-001139,ECOM-CUST-000165,CC-CHROMA-001,2,2025-10-25T11:34:26Z,298.00,card,delivered,2025-10-28T11:34:26Z,Germany,Berlin
ORD-2026-001140,ECOM-CUST-000161,CC-PRISM-001,2,2025-10-25T19:33:50Z,458.00,card,delivered,2025-10-27T19:33:50Z,Germany,Frankfurt
ORD-2026-001141,ECOM-CUST-000196,CC-CHROMA-003,9,2025-10-26T20:37:31Z,621.00,cash,delivered,2025-10-29T20:37:31Z,Germany,Hamburg
ORD-2026-001142,ECOM-CUST-000493,CC-PRISM-003,6,2025-10-26T22:09:49Z,504.00,card,delivered,2025-11-15T22:09:49Z,Germany,Leipzig
ORD-2026-001143,ECOM-CUST-000421,CC-CHROMA-004,4,2025-10-27T05:15:37Z,84.00,cash,delivered,2025-11-03T05:15:37Z,Switzerland,Geneva
ORD-2026-001144,ECOM-CUST-000180,CC-NOVA-001,3,2025-10-27T06:23:57Z,717.00,card,delivered,2025-11-08T06:23:57Z,Germany,Berlin
ORD-2026-001145,ECOM-CUST-000055,CC-CHROMA-003,10,2025-10-27T10:23:10Z,650.17,card,canceled,,Germany,Hamburg
ORD-2026-001146,ECOM-CUST-000352,CC-PRISM-005,10,2025-10-27T12:55:12Z,454.04,cash,delivered,2025-11-02T12:55:12Z,Germany,Frankfurt
ORD-2026-002159,ECOM-CUST-000594,CC-LUMA-002,3,2025-10-27T17:16:56Z,837.00,cash,delivered,2025-11-13T17:16:56Z,Germany,Stuttgart
ORD-2026-001147,ECOM-CUST-000328,CC-LUMA-003,1,2025-10-27T18:33:25Z,29.00,cheque,delivered,2025-11-10T18:33:25Z,Germany,Leipzig
ORD-2026-001148,ECOM-CUST-000386,CC-CHROMA-002,2,2025-10-27T19:47:39Z,698.00,card,delivered,2025-11-10T19:47:39Z,Germany,Frankfurt
ORD-2026-001149,ECOM-CUST-000066,CC-CHROMA-003,13,2025-10-27T20:49:22Z,826.44,card,delivered,2025-11-09T20:49:22Z,Germany,Stuttgart
ORD-2026-001150,ECOM-CUST-000105,CC-LUMA-001,2,2025-10-28T02:15:31Z,378.00,card,canceled,,Germany,Cologne
ORD-2026-001151,ECOM-CUST-000486,CC-PRISM-003,6,2025-10-28T08:45:06Z,504.00,card,delivered,2025-10-29T08:45:06Z,Germany,Munich
ORD-2026-001152,ECOM-CUST-000424,CC-AURA-002,1,2025-10-28T10:00:51Z,79.00,card,delivered,2025-11-12T10:00:51Z,Germany,Stuttgart
ORD-2026-001153,ECOM-CUST-000313,CC-LUMA-006,8,2025-10-28T10:44:30Z,208.00,cash,delivered,2025-11-14T10:44:30Z,Germany,Berlin
ORD-2026-001985,ECOM-CUST-000504,CC-LUMA-002,2,2025-10-29T02:16:00Z,558.00,cash,delivered,2025-11-08T02:16:00Z,Germany,Hamburg
ORD-2026-001154,ECOM-CUST-000010,CC-AURA-004,7,2025-10-29T04:10:20Z,168.00,card,canceled,,Germany,Stuttgart
ORD-2026-001155,ECOM-CUST-000454,CC-AURA-004,2,2025-10-29T04:35:46Z,48.00,cash,delivered,2025-11-19T04:35:46Z,Netherlands,Utrecht
ORD-2026-001156,ECOM-CUST-000203,CC-CHROMA-006,7,2025-10-29T05:09:16Z,112.00,cash,delivered,2025-11-03T05:09:16Z,Germany,Frankfurt
ORD-2026-001157,ECOM-CUST-000224,CC-CHROMA-001,3,2025-10-29T08:37:49Z,447.00,card,delivered,2025-11-04T08:37:49Z,Germany,Berlin
ORD-2026-001158,ECOM-CUST-000296,CC-CHROMA-001,3,2025-10-29T11:28:27Z,447.00,card,delivered,2025-11-02T11:28:27Z,Germany,Cologne
ORD-2026-001159,ECOM-CUST-000213,CC-NOVA-005,5,2025-10-29T16:01:03Z,220.00,card,delivered,2025-11-05T16:01:03Z,France,Marseille
ORD-2026-001160,ECOM-CUST-000072,CC-CHROMA-001,1,2025-10-29T18:03:48Z,149.00,card,delivered,2025-11-11T18:03:48Z,Germany,Stuttgart
ORD-2026-001161,ECOM-CUST-000269,CC-PRISM-002,3,2025-10-29T19:25:17Z,957.00,card,delivered,2025-11-09T19:25:17Z,Germany,Hamburg
ORD-2026-001162,ECOM-CUST-000249,CC-AURA-002,4,2025-10-29T19:34:22Z,316.00,card,delivered,2025-11-09T19:34:22Z,Germany,Stuttgart
ORD-2026-001163,ECOM-CUST-000191,CC-CHROMA-002,1,2025-10-30T00:16:51Z,349.00,cash,delivered,2025-11-09T00:16:51Z,Germany,Stuttgart
ORD-2026-001164,ECOM-CUST-000313,CC-NOVA-002,1,2025-10-30T02:30:10Z,259.00,card,delivered,2025-10-31T02:30:10Z,Germany,Berlin
ORD-2026-001165,ECOM-CUST-000164,CC-LUMA-007,7,2025-10-30T10:25:37Z,182.00,cash,delivered,2025-11-06T10:25:37Z,Germany,Cologne
ORD-2026-001166,ECOM-CUST-000411,CC-PRISM-004,3,2025-10-30T11:28:47Z,327.00,card,delivered,2025-11-18T11:28:47Z,Germany,Frankfurt
ORD-2026-001167,ECOM-CUST-000223,CC-LUMA-001,1,2025-10-30T11:39:00Z,189.00,card,delivered,2025-11-20T11:39:00Z,Germany,Dusseldorf
ORD-2026-001168,ECOM-CUST-000465,CC-PRISM-003,5,2025-10-30T16:30:28Z,420.00,cheque,delivered,2025-11-19T16:30:28Z,Germany,Leipzig
ORD-2026-001169,ECOM-CUST-000383,CC-NOVA-001,1,2025-10-30T18:08:52Z,239.00,card,delivered,2025-11-08T18:08:52Z,Germany,Leipzig
ORD-2026-001170,ECOM-CUST-000135,CC-NOVA-001,3,2025-10-30T19:26:15Z,717.00,card,delivered,2025-11-12T19:26:15Z,Germany,Dusseldorf
ORD-2026-001171,ECOM-CUST-000136,CC-NOVA-002,1,2025-10-30T22:17:52Z,259.00,cash,canceled,,Germany,Cologne
ORD-2026-001172,ECOM-CUST-000217,CC-AURA-005,1,2025-10-31T02:53:58Z,59.00,card,delivered,2025-11-04T02:53:58Z,Germany,Munich
ORD-2026-001173,ECOM-CUST-000436,CC-NOVA-004,7,2025-10-31T09:01:32Z,308.00,card,delivered,2025-11-11T09:01:32Z,Germany,Munich
ORD-2026-002029,ECOM-CUST-000526,CC-LUMA-002,3,2025-10-31T12:08:45Z,837.00,card,delivered,2025-11-09T12:08:45Z,Germany,Hamburg
ORD-2026-001174,ECOM-CUST-000001,CC-NOVA-002,1,2025-10-31T12:09:28Z,259.00,card,delivered,2025-11-20T12:09:28Z,Switzerland,Geneva
ORD-2026-001175,ECOM-CUST-000290,CC-LUMA-002,1,2025-11-01T11:54:36Z,279.00,card,delivered,2025-11-19T11:54:36Z,Germany,Stuttgart
ORD-2026-001176,ECOM-CUST-000126,CC-PRISM-001,3,2025-11-01T17:36:42Z,687.00,card,delivered,2025-11-11T17:36:42Z,United Kingdom,Birmingham
ORD-2026-001177,ECOM-CUST-000333,CC-PRISM-002,2,2025-11-02T01:33:50Z,638.00,card,canceled,,Germany,Berlin
ORD-2026-001178,ECOM-CUST-000269,CC-PRISM-003,9,2025-11-02T05:28:23Z,756.00,card,delivered,2025-11-06T05:28:23Z,Germany,Hamburg
ORD-2026-001987,ECOM-CUST-000506,CC-PRISM-002,1,2025-11-02T09:02:39Z,319.00,card,delivered,2025-11-14T09:02:39Z,Germany,Berlin
ORD-2026-001179,ECOM-CUST-000278,CC-NOVA-005,6,2025-11-02T12:09:00Z,264.00,card,delivered,2025-11-10T12:09:00Z,Switzerland,Lausanne
ORD-2026-001180,ECOM-CUST-000116,CC-AURA-002,7,2025-11-02T19:35:04Z,553.00,card,delivered,2025-11-12T19:35:04Z,Germany,Frankfurt
ORD-2026-001181,ECOM-CUST-000165,CC-CHROMA-002,2,2025-11-02T20:48:57Z,698.00,card,delivered,2025-11-04T20:48:57Z,Germany,Berlin
ORD-2026-001182,ECOM-CUST-000201,CC-PRISM-003,4,2025-11-03T05:18:54Z,336.00,cash,delivered,2025-11-18T05:18:54Z,Germany,Cologne
ORD-2026-002010,ECOM-CUST-000517,CC-LUMA-006,7,2025-11-03T09:34:19Z,182.00,card,delivered,2025-11-17T09:34:19Z,Germany,Berlin
ORD-2026-001183,ECOM-CUST-000112,CC-AURA-001,3,2025-11-03T11:19:52Z,597.00,card,delivered,2025-11-24T11:19:52Z,United Kingdom,Birmingham
ORD-2026-001184,ECOM-CUST-000237,CC-AURA-002,6,2025-11-03T16:46:13Z,474.00,card,delivered,2025-11-21T16:46:13Z,Germany,Hamburg
ORD-2026-001185,ECOM-CUST-000027,CC-NOVA-004,3,2025-11-03T22:39:29Z,132.00,cash,delivered,2025-11-19T22:39:29Z,Netherlands,Rotterdam
ORD-2026-001186,ECOM-CUST-000462,CC-LUMA-005,10,2025-11-05T00:19:05Z,171.21,card,canceled,,Germany,Hamburg
ORD-2026-001187,ECOM-CUST-000278,CC-AURA-001,2,2025-11-05T10:53:43Z,398.00,card,delivered,2025-11-16T10:53:43Z,Switzerland,Lausanne
ORD-2026-001188,ECOM-CUST-000069,CC-LUMA-005,8,2025-11-05T12:24:20Z,152.00,cheque,delivered,2025-11-26T12:24:20Z,Germany,Berlin
ORD-2026-001189,ECOM-CUST-000289,CC-NOVA-001,2,2025-11-05T16:34:37Z,478.00,card,delivered,2025-11-22T16:34:37Z,Germany,Leipzig
ORD-2026-001190,ECOM-CUST-000351,CC-PRISM-002,1,2025-11-05T16:48:57Z,319.00,cash,canceled,,Germany,Dusseldorf
ORD-2026-001191,ECOM-CUST-000356,CC-PRISM-006,9,2025-11-05T19:47:37Z,324.00,card,delivered,2025-11-07T19:47:37Z,Germany,Frankfurt
ORD-2026-001192,ECOM-CUST-000499,CC-CHROMA-003,4,2025-11-06T12:11:43Z,276.00,card,delivered,2025-11-20T12:11:43Z,Austria,Salzburg
ORD-2026-001193,ECOM-CUST-000392,CC-CHROMA-006,7,2025-11-06T21:23:57Z,112.00,cheque,delivered,2025-11-24T21:23:57Z,Spain,Valencia
ORD-2026-001194,ECOM-CUST-000462,CC-LUMA-007,5,2025-11-07T08:33:51Z,130.00,cash,delivered,2025-11-15T08:33:51Z,Germany,Hamburg
ORD-2026-001195,ECOM-CUST-000026,CC-PRISM-002,6,2025-11-07T17:31:01Z,1914.00,card,delivered,2025-11-13T17:31:01Z,Germany,Hamburg
ORD-2026-001196,ECOM-CUST-000398,CC-CHROMA-005,7,2025-11-07T19:14:47Z,147.00,card,delivered,2025-11-19T19:14:47Z,Germany,Berlin
ORD-2026-001197,ECOM-CUST-000071,CC-AURA-004,8,2025-11-08T02:12:20Z,192.00,card,delivered,2025-11-20T02:12:20Z,Germany,Leipzig
ORD-2026-002116,ECOM-CUST-000571,CC-LUMA-004,7,2025-11-08T11:29:21Z,133.00,card,delivered,2025-11-13T11:29:21Z,Germany,Frankfurt
ORD-2026-001198,ECOM-CUST-000395,CC-CHROMA-003,3,2025-11-08T12:39:07Z,207.00,cash,delivered,2025-11-14T12:39:07Z,Switzerland,Geneva
ORD-2026-001199,ECOM-CUST-000231,CC-CHROMA-004,2,2025-11-08T14:46:03Z,42.00,card,delivered,2025-11-21T14:46:03Z,Germany,Dusseldorf
ORD-2026-001200,ECOM-CUST-000031,CC-PRISM-006,1,2025-11-08T21:30:25Z,36.00,cheque,delivered,2025-11-21T21:30:25Z,France,Lille
ORD-2026-001201,ECOM-CUST-000127,CC-CHROMA-003,5,2025-11-08T23:26:42Z,345.00,card,delivered,2025-11-25T23:26:42Z,Austria,Salzburg
ORD-2026-001202,ECOM-CUST-000445,CC-LUMA-006,7,2025-11-09T04:11:32Z,182.00,card,delivered,2025-11-12T04:11:32Z,Germany,Hamburg
ORD-2026-001203,ECOM-CUST-000392,CC-PRISM-002,1,2025-11-09T13:26:51Z,319.00,cash,delivered,2025-11-13T13:26:51Z,Spain,Valencia
ORD-2026-001204,ECOM-CUST-000052,CC-NOVA-005,7,2025-11-09T13:46:06Z,308.00,card,delivered,2025-11-30T13:46:06Z,Germany,Leipzig
ORD-2026-001205,ECOM-CUST-000445,CC-AURA-001,2,2025-11-09T14:33:34Z,398.00,cash,delivered,2025-11-22T14:33:34Z,Germany,Hamburg
ORD-2026-001206,ECOM-CUST-000110,CC-AURA-003,2,2025-11-09T15:10:34Z,78.00,card,delivered,2025-11-26T15:10:34Z,Netherlands,Rotterdam
ORD-2026-001207,ECOM-CUST-000306,CC-AURA-005,28,2025-11-09T15:48:02Z,1459.48,card,delivered,2025-11-10T15:48:02Z,Germany,Munich
ORD-2026-002066,ECOM-CUST-000544,CC-LUMA-005,8,2025-11-09T21:34:40Z,152.00,card,delivered,2025-11-24T21:34:40Z,United Kingdom,Manchester
ORD-2026-001208,ECOM-CUST-000462,CC-CHROMA-001,3,2025-11-10T05:09:04Z,447.00,cash,delivered,2025-11-21T05:09:04Z,Germany,Hamburg
ORD-2026-001209,ECOM-CUST-000365,CC-AURA-004,9,2025-11-10T09:30:59Z,216.00,card,delivered,2025-11-17T09:30:59Z,Germany,Cologne
ORD-2026-002016,ECOM-CUST-000520,CC-NOVA-004,1,2025-11-10T12:44:27Z,44.00,card,delivered,2025-11-15T12:44:27Z,Germany,Munich
ORD-2026-001210,ECOM-CUST-000259,CC-AURA-003,18,2025-11-10T13:05:45Z,623.78,card,delivered,2025-11-21T13:05:45Z,France,Lille
ORD-2026-002002,ECOM-CUST-000514,CC-LUMA-001,1,2025-11-10T14:53:31Z,189.00,card,delivered,2025-11-14T14:53:31Z,Germany,Munich
ORD-2026-002132,ECOM-CUST-000581,CC-CHROMA-002,1,2025-11-10T16:43:33Z,349.00,card,delivered,2025-11-14T16:43:33Z,Germany,Munich
